original_index,repo,category,keyword,comment,file_path,is_genuine_satd,debt_category,severity,severity_reason,is_new_category,new_category_name,ml_pipeline_stage,model_used,classified_at
2937,N/A,AutoML/RL,TEMP,,test/smoke_test_deps.py,True,Inadequate Testing Debt,3,The presence of the keyword TEMP in a test file suggests incomplete or temporary testing.,False,,General,llama-3.1-8b-instant,2026-05-09T14:40:00.322045
2872,N/A,AutoML/RL,TEMP,,autosklearn/automl.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T14:40:02.233281
3049,N/A,AutoML/RL,NOQA,,optuna_dashboard/__init__.py,True,Code Debt,3,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T14:40:06.013339
3019,N/A,AutoML/RL,TODO,,tianshou/trainer.py,True,Code Debt,3,The presence of a TODO comment in a critical code file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T14:41:10.110559
3041,N/A,AutoML/RL,NOQA,,optuna_dashboard/__init__.py,True,Code Debt,3,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T14:41:11.982656
2905,N/A,AutoML/RL,TODO,,tests/test_distributions.py,True,Inadequate Testing Debt,3,Presence of TODO comment in a test file indicates incomplete or untested functionality.,False,,General,llama-3.1-8b-instant,2026-05-09T14:41:15.736494
2832,N/A,AutoML/RL,TEMP,,tests/test_cli.py,True,Inadequate Testing Debt,3,Use of TEMP keyword in test file suggests incomplete or temporary testing,False,,General,llama-3.1-8b-instant,2026-05-09T14:42:54.629493
3081,N/A,AutoML/RL,TODO,,python_tests/test_metric_names.py,True,Test Debt,3,Potential test failure due to TODO comment,False,,General,llama-3.1-8b-instant,2026-05-09T14:42:56.312945
2893,N/A,AutoML/RL,TODO,,autosklearn/smbo.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or improvement in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T14:43:00.049698
2967,N/A,AutoML/RL,TEMP,,test/test_loggers.py,True,Test Debt,3,Temporary logging solution may lead to debugging issues,False,,General,llama-3.1-8b-instant,2026-05-09T14:43:03.809240
2973,N/A,AutoML/RL,TEMP,,test/test_loggers.py,True,Test Debt,3,Temporary logging solution may lead to inconsistent test results,False,,General,llama-3.1-8b-instant,2026-05-09T14:44:03.560560
2845,N/A,AutoML/RL,TEMP,,tests/test_cli.py,True,Inadequate Testing Debt,3,Use of TEMP keyword in a test file suggests a temporary or incomplete test case.,False,,General,llama-3.1-8b-instant,2026-05-09T14:44:05.384895
3080,N/A,AutoML/RL,TEMP,,python_tests/test_config.py,True,Configuration Debt,3,Temporary configuration is used in the code,False,,General,llama-3.1-8b-instant,2026-05-09T14:44:09.147802
2935,N/A,AutoML/RL,NOQA,,test/smoke_test_deps.py,True,Code Debt,2,Ignoring potential linting issues,False,,General,llama-3.1-8b-instant,2026-05-09T14:45:10.028733
2962,N/A,AutoML/RL,HACK,,test/test_helpers.py,True,Code Debt,3,The presence of the HACK keyword in a comment suggests a workaround or a temporary solution in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T14:45:11.833792
2904,N/A,AutoML/RL,HACK,,tests/test_cnn.py,True,Code Debt,3,The presence of the HACK keyword in a test file indicates a potential code debt.,False,,General,llama-3.1-8b-instant,2026-05-09T14:46:53.692487
2894,N/A,AutoML/RL,WORKAROUND,,doc/conf.py,True,Documentation Debt,3,The presence of a WORKAROUND comment in a documentation file indicates a need for clarification or improvement in the documentation.,False,,General,llama-3.1-8b-instant,2026-05-09T14:46:55.684857
3023,N/A,AutoML/RL,TODO,,setup.py,True,Code Debt,3,The presence of a TODO comment in the setup.py file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T14:47:21.597007
2841,N/A,AutoML/RL,TEMP,,tests/test_cli.py,True,Inadequate Testing Debt,3,Temporary workaround or placeholder in test code,False,,General,llama-3.1-8b-instant,2026-05-09T14:47:23.479805
2856,N/A,AutoML/RL,TEMP,,tests/test_cli.py,True,Inadequate Testing Debt,3,Use of TEMP keyword in a test file suggests a potential issue with testing,False,,General,llama-3.1-8b-instant,2026-05-09T14:47:27.591508
2998,N/A,AutoML/RL,TEMP,,test/test_trainer.py,True,Test Debt,3,Insufficient testing for trainer functionality,False,,General,llama-3.1-8b-instant,2026-05-09T14:47:31.535596
3057,N/A,AutoML/RL,TODO,,optuna_dashboard/_app.py,True,Code Debt,3,The presence of a TODO comment in a production code file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T14:48:30.486573
2996,N/A,AutoML/RL,TEMP,,test/test_trainer.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T14:48:32.208182
2859,N/A,AutoML/RL,TEMP,,tests/test_cli.py,True,Inadequate Testing Debt,3,"TEMP keyword suggests a temporary or workaround solution in a test file, indicating inadequate testing",False,,General,llama-3.1-8b-instant,2026-05-09T14:48:36.012385
2958,N/A,AutoML/RL,NOQA,,test/test_collectors.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T14:48:39.789834
2899,N/A,AutoML/RL,TODO,,test/conftest.py,True,Test Debt,3,Potential test failure due to TODO comment,False,,General,llama-3.1-8b-instant,2026-05-09T14:49:38.643356
3065,N/A,AutoML/RL,TODO,,optuna_dashboard/_importance.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or incomplete functionality in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T14:49:40.346871
3035,N/A,AutoML/RL,TODO,,tests/test_continuous.py,True,Inadequate Testing Debt,3,Presence of TODO comment in test file indicates incomplete or missing test cases.,False,,General,llama-3.1-8b-instant,2026-05-09T14:49:44.301626
2836,N/A,AutoML/RL,TEMP,,tests/test_cli.py,True,Inadequate Testing Debt,3,Temporary workaround or placeholder in test code,False,,General,llama-3.1-8b-instant,2026-05-09T14:49:48.050781
2943,N/A,AutoML/RL,NOQA,,test/test_collectors.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T14:50:44.798653
2871,N/A,AutoML/RL,TEMP,,autosklearn/automl.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T14:50:46.517192
2922,N/A,AutoML/RL,TODO,,tests/conftest.py,True,Inadequate Testing Debt,3,Presence of TODO comment in a test file indicates incomplete testing,False,,General,llama-3.1-8b-instant,2026-05-09T14:50:50.370484
2901,N/A,AutoML/RL,NOQA,,docs/conf.py,True,Documentation Debt,1,The presence of NOQA suggests a minor documentation issue.,False,,General,llama-3.1-8b-instant,2026-05-09T14:51:51.144625
2851,N/A,AutoML/RL,TEMP,,tests/test_cli.py,True,Inadequate Testing Debt,3,Temporary solution or workaround detected in test code,False,,General,llama-3.1-8b-instant,2026-05-09T14:51:52.845131
2990,N/A,AutoML/RL,TODO,,test/test_specs.py,True,Test Debt,3,Test is incomplete due to TODO comment,False,,General,llama-3.1-8b-instant,2026-05-09T14:51:56.568380
3030,N/A,AutoML/RL,DEBT,,scripts/triage_issues.py,True,Code Debt,3,The presence of the keyword 'DEBT' in a script file suggests a technical debt related to code quality or maintenance.,False,,General,llama-3.1-8b-instant,2026-05-09T14:52:00.486413
2844,N/A,AutoML/RL,TEMP,,tests/test_cli.py,True,Inadequate Testing Debt,3,Temporary workaround or placeholder in test code,False,,General,llama-3.1-8b-instant,2026-05-09T14:53:35.313194
2912,N/A,AutoML/RL,TEMP,,tests/test_save_load.py,True,Inadequate Testing Debt,3,Insufficient testing for save and load functionality,False,,General,llama-3.1-8b-instant,2026-05-09T14:53:37.004907
2968,N/A,AutoML/RL,TEMP,,test/test_loggers.py,True,Test Debt,3,Temporary logging solution may lead to debugging issues,False,,General,llama-3.1-8b-instant,2026-05-09T14:53:41.288280
2978,N/A,AutoML/RL,TEMP,,test/test_loggers.py,True,Test Debt,3,Potential test failure due to temporary logging setup,False,,General,llama-3.1-8b-instant,2026-05-09T14:53:45.084761
3020,N/A,AutoML/RL,TODO,,acme/specs.py,True,Code Debt,3,The presence of a TODO comment in a code file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T14:54:43.890845
2940,N/A,AutoML/RL,NOQA,,test/test_collectors.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T14:54:45.694354
3006,N/A,AutoML/RL,NOQA,,torchrl/__init__.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T14:54:49.437103
3001,N/A,AutoML/RL,NOQA,,test/test_utils.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T14:54:53.196650
2923,N/A,AutoML/RL,TODO,,benchmarks/test_compressed_storage_benchmark.py,True,Test Debt,3,Potential test failure due to TODO comment,False,,General,llama-3.1-8b-instant,2026-05-09T14:55:53.107278
3003,N/A,AutoML/RL,NOQA,,test/test_utils.py,True,Code Debt,2,Ignoring potential linting issues may lead to inconsistent code quality,False,,General,llama-3.1-8b-instant,2026-05-09T14:55:54.916640
2886,N/A,AutoML/RL,NOQA,,autosklearn/estimators.py,True,Code Debt,3,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T14:55:58.768110
2842,N/A,AutoML/RL,TEMP,,tests/test_cli.py,True,Inadequate Testing Debt,3,Temporary solution or workaround detected in test code,False,,General,llama-3.1-8b-instant,2026-05-09T14:56:58.559903
2881,N/A,AutoML/RL,TODO,,autosklearn/automl.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or incomplete functionality in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T14:57:00.397544
2952,N/A,AutoML/RL,NOQA,,test/test_collectors.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T14:57:04.128007
2918,N/A,AutoML/RL,TEMP,,shell/contributors.py,True,Code Debt,3,"Temporary code (TEMP) suggests a workaround or quick fix, indicating potential technical debt.",False,,General,llama-3.1-8b-instant,2026-05-09T14:57:07.883171
3055,N/A,AutoML/RL,NOQA,,optuna_dashboard/__init__.py,True,Code Debt,2,The presence of NOQA suggests a potential coding standard deviation.,False,,General,llama-3.1-8b-instant,2026-05-09T14:58:43.703957
2908,N/A,AutoML/RL,NOQA,,tests/test_logger.py,True,Code Debt,2,The presence of NOQA suggests a potential coding standard deviation.,False,,General,llama-3.1-8b-instant,2026-05-09T14:58:45.704175
3011,N/A,AutoML/RL,NOQA,,torchrl/_utils.py,True,Code Debt,3,Ignoring potential linting issues may lead to code quality degradation over time.,False,,General,llama-3.1-8b-instant,2026-05-09T14:59:12.566771
2864,N/A,AutoML/RL,TODO,,tests/testing_env.py,True,Inadequate Testing Debt,3,The presence of TODO comment indicates a potential testing gap.,False,,General,llama-3.1-8b-instant,2026-05-09T14:59:14.435455
2969,N/A,AutoML/RL,TEMP,,test/test_loggers.py,True,Test Debt,3,Temporary logging solution may lead to debugging issues,False,,General,llama-3.1-8b-instant,2026-05-09T14:59:18.161450
3008,N/A,AutoML/RL,NOQA,,torchrl/__init__.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T14:59:22.266483
3058,N/A,AutoML/RL,TODO,,optuna_dashboard/_app.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or incomplete implementation in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T15:00:19.098269
2903,N/A,AutoML/RL,NOQA,,setup.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T15:00:21.168729
2945,N/A,AutoML/RL,NOQA,,test/test_collectors.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T15:00:24.954204
3087,N/A,AutoML/RL,TEMP,,python_tests/test_storage_url.py,True,Test Debt,3,Potential test failure due to temporary storage URL,False,,General,llama-3.1-8b-instant,2026-05-09T15:00:28.692788
2930,N/A,AutoML/RL,NOQA,,test/opengl_rendering.py,True,Code Debt,2,The presence of NOQA suggests a potential coding standard deviation.,False,,General,llama-3.1-8b-instant,2026-05-09T15:01:27.561253
2994,N/A,AutoML/RL,TEMP,,test/test_trainer.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T15:01:29.280779
3076,N/A,AutoML/RL,TEMP,,python_tests/test_api.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T15:01:33.037585
2950,N/A,AutoML/RL,NOQA,,test/test_collectors.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T15:01:36.768112
2965,N/A,AutoML/RL,TEMP,,test/test_loggers.py,True,Test Debt,3,Temporary logging solution may lead to inconsistent test results,False,,General,llama-3.1-8b-instant,2026-05-09T15:03:12.690680
2910,N/A,AutoML/RL,NOQA,,tests/test_logger.py,True,Code Debt,2,The presence of NOQA suggests a potential coding standard deviation.,False,,General,llama-3.1-8b-instant,2026-05-09T15:03:14.524066
2984,N/A,AutoML/RL,NOQA,,test/test_rb.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T15:03:18.378209
2963,N/A,AutoML/RL,NOQA,,test/test_inference_server.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T15:03:22.167663
2970,N/A,AutoML/RL,TEMP,,test/test_loggers.py,True,Test Debt,3,Temporary logging solution may lead to debugging issues,False,,General,llama-3.1-8b-instant,2026-05-09T15:04:21.946474
2895,N/A,AutoML/RL,TODO,,doc/conf.py,True,Documentation Debt,3,The presence of a TODO comment in a documentation file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T15:04:23.664681
2828,N/A,AutoML/RL,TODO,,optuna/distributions.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or improvement in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T15:04:27.414034
2951,N/A,AutoML/RL,NOQA,,test/test_collectors.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T15:05:28.219139
3066,N/A,AutoML/RL,TODO,,optuna_dashboard/_pareto_front.py,True,Code Debt,3,The presence of a TODO comment in the code indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T15:05:30.188657
3005,N/A,AutoML/RL,NOQA,,test/test_utils.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T15:05:34.021791
3010,N/A,AutoML/RL,NOQA,,torchrl/__init__.py,True,Code Debt,2,The presence of NOQA suggests a potential coding standard deviation.,False,,General,llama-3.1-8b-instant,2026-05-09T15:05:37.764265
2916,N/A,AutoML/RL,TEMP,,shell/contributors.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T15:05:41.481909
3060,N/A,AutoML/RL,TODO,,optuna_dashboard/_app.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or incomplete implementation in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T15:05:45.232047
3079,N/A,AutoML/RL,TEMP,,python_tests/test_config.py,True,Configuration Debt,3,Potential misconfiguration due to use of TEMP keyword,False,,General,llama-3.1-8b-instant,2026-05-09T15:05:49.034641
2993,N/A,AutoML/RL,TEMP,,test/test_trainer.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T15:06:33.808056
2855,N/A,AutoML/RL,TEMP,,tests/test_cli.py,True,Inadequate Testing Debt,3,Temporary solution or workaround detected in test code,False,,General,llama-3.1-8b-instant,2026-05-09T15:06:35.654617
3024,N/A,AutoML/RL,TODO,,setup.py,True,Code Debt,3,The presence of a TODO comment in the setup.py file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T15:06:39.558038
3004,N/A,AutoML/RL,NOQA,,test/test_utils.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T15:08:18.837115
2944,N/A,AutoML/RL,NOQA,,test/test_collectors.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T15:08:20.592434
2939,N/A,AutoML/RL,NOQA,,test/test_collectors.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T15:08:46.838923
2831,N/A,AutoML/RL,TEMP,,tests/test_cli.py,True,Inadequate Testing Debt,3,The presence of TEMP in a test file suggests incomplete or temporary testing,False,,General,llama-3.1-8b-instant,2026-05-09T15:08:48.667984
2882,N/A,AutoML/RL,TODO,,autosklearn/automl.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue or incomplete implementation in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T15:08:52.417800
