repo_name,category,file_path,line_number,keyword,debt_type,sdlc_phase,line_content
adapter-hub/adapters,NLP,src/adapters/loading.py,858,TODO,Requirement Debt,P3_Model_Development,# ToDo remove this workaround
adapter-hub/adapters,NLP,src/adapters/model_mixin.py,141,TODO,Requirement Debt,P3_Model_Development,"# TODO: Currently no fusion over invertible adapters, takes only very first language adapter position"
adapter-hub/adapters,NLP,src/adapters/model_mixin.py,155,TODO,Requirement Debt,P3_Model_Development,"# TODO: Currently no fusion over invertible adapters, takes only very first language adapter position"
adapter-hub/adapters,NLP,src/adapters/model_mixin.py,626,TODO,Requirement Debt,P3_Model_Development,# TODO implement fusion for invertible adapters
adapter-hub/adapters,NLP,src/adapters/model_mixin.py,1858,HACK,Design Debt,P3_Model_Development,# HACK Copied from transformers/generation/utils.py
adapter-hub/adapters,NLP,src/adapters/utils.py,79,HACK,Design Debt,P3_Model_Development,"# HACK: To keep config hashs consistent with v2, remove default values of keys introduced in v3 from hash computation"
adapter-hub/adapters,NLP,src/adapters/utils.py,375,TEMP,Design Debt,P3_Model_Development,"temp_file_manager = partial(tempfile.NamedTemporaryFile, mode=""wb"", dir=cache_dir, delete=False)"
adapter-hub/adapters,NLP,src/adapters/utils.py,378,TEMP,Design Debt,P3_Model_Development,"# Download to temporary file, then copy to cache dir once finished."
adapter-hub/adapters,NLP,src/adapters/utils.py,394,TEMP,Design Debt,P3_Model_Development,"# NamedTemporaryFile creates a file with hardwired 0600 perms (ignoring umask), so fixing it."
adapter-hub/adapters,NLP,tests/test_methods/base.py,77,TODO,Requirement Debt,P3_Model_Development,"# TODO: Check if this is needed in all tests and if it differs between text, vision and speech models"
adapter-hub/adapters,NLP,tests/test_methods/base.py,103,TODO,Requirement Debt,P3_Model_Development,input_shape  # TODO: Check in which tests this is needed and if we can simplify by using input_shape
adapter-hub/adapters,NLP,tests/test_methods/base.py,126,TODO,Requirement Debt,P3_Model_Development,# TODO: Check if this should be more modular
adapter-hub/adapters,NLP,tests/test_methods/base.py,201,TODO,Requirement Debt,P3_Model_Development,# TODO: build global mapping for all tasks and datasets
adapter-hub/adapters,NLP,tests/test_methods/base.py,207,TODO,Requirement Debt,P3_Model_Development,# TODO: simpify Audio tests by using the same head type for all tests
adapter-hub/adapters,NLP,tests/test_methods/test_all_custom_interfaces.py,260,BUG,Defect Debt,P3_Model_Development,Regression test for a bug where LoRAMergedLinear.get_n_heads() counted
adapter-hub/adapters,NLP,tests/test_methods/test_all_custom_interfaces.py,305,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as temp_dir:
adapter-hub/adapters,NLP,tests/test_methods/test_on_encoder_decoder.py,59,TODO,Requirement Debt,P3_Model_Development,# TODO currently not supported
adapter-hub/adapters,NLP,tests/test_methods/test_on_encoder_decoder.py,63,TODO,Requirement Debt,P3_Model_Development,# TODO currently not supported
google-research/xtreme,NLP,evaluate_test.py,47,TODO,Requirement Debt,P3_Model_Development,"# TODO(ruder): Update data/numbers for tasks with added languages (UD-POS,"
google-research/xtreme,NLP,third_party/run_retrieval_qa.py,325,TODO,Requirement Debt,P3_Model_Development,"# TODO: Add other evaluation metrics, if desired."
google-research/xtreme,NLP,third_party/utils_lareqa.py,364,TODO,Requirement Debt,P3_Model_Development,# TODO(umaroy): add test for this method on a known set of encodings.
google-research/xtreme,NLP,third_party/processors/lareqa.py,37,TODO,Requirement Debt,P3_Model_Development,"_ = max_seq_length  # TODO Currently we don't use max_seq_length, so make sure that it's being used correctly in tokenization."
google-research/xtreme,NLP,third_party/processors/lareqa.py,39,TODO,Requirement Debt,P3_Model_Development,"# TODO make sure that this tokenization is happening correctly with correct cls, sep and max lengths."
google-research/xtreme,NLP,third_party/processors/lareqa.py,48,TODO,Requirement Debt,P3_Model_Development,# TODO(nconstant): Adjust preprocessing here and in
google-research/xtreme,NLP,third_party/processors/lareqa.py,163,TODO,Requirement Debt,P3_Model_Development,# TODO more code here based on the model type (similar to logic in squad.py) because input features are different.
google-research/xtreme,NLP,third_party/processors/lareqa.py,249,TODO,Requirement Debt,P3_Model_Development,sentence_breaks = list(infer_sentence_breaks(paragraph_text))  # TODO can also get sentence_breaks from json directly.
google-research/xtreme,NLP,third_party/siqa_data/siqa_data.py,67,TODO,Requirement Debt,P3_Model_Development,# TODO(xcopa): Specifies the datasets.DatasetInfo object
google-research/xtreme,NLP,third_party/siqa_data/siqa_data.py,155,TODO,Requirement Debt,P3_Model_Development,"# TODO(xcopa): Yields (key, example) tuples from the dataset"
google-research/xtreme,NLP,third_party/xcopa_data/xcopa_data.py,76,TODO,Requirement Debt,P3_Model_Development,"""""""TODO(xcopa): Short description of my dataset."""""""
google-research/xtreme,NLP,third_party/xcopa_data/xcopa_data.py,78,TODO,Requirement Debt,P3_Model_Development,# TODO(xcopa): Set up version.
google-research/xtreme,NLP,third_party/xcopa_data/xcopa_data.py,89,TODO,Requirement Debt,P3_Model_Development,# TODO(xcopa): Specifies the datasets.DatasetInfo object
google-research/xtreme,NLP,third_party/xcopa_data/xcopa_data.py,117,TODO,Requirement Debt,P3_Model_Development,# TODO(xcopa): Downloads the data and defines the splits
facebookresearch/cc_net,NLP,setup.py,24,BUG,Defect Debt,P4_Build_Packaging,"""Bug Tracker"": ""https://github.com/facebookresearch/cc_net/issues"","
facebookresearch/cc_net,NLP,cc_net/dedup.py,208,TEMP,Design Debt,P3_Model_Development,tmp_directory = tempfile.TemporaryDirectory(dir=str(tmp_dir) if tmp_dir else None)
facebookresearch/cc_net,NLP,cc_net/jsonql.py,1014,TODO,Requirement Debt,P3_Model_Development,# TODO: should we use another format ?
facebookresearch/cc_net,NLP,cc_net/jsonql.py,1121,TODO,Requirement Debt,P3_Model_Development,# TODO: open the remote file in streaming mode.
facebookresearch/cc_net,NLP,cc_net/mine.py,73,HACK,Design Debt,P3_Model_Development,experiments: (HACK) enable specific experiments in the code
facebookresearch/cc_net,NLP,cc_net/mine.py,300,TODO,Requirement Debt,P3_Model_Development,"# TODO: try to reduce this / make it a function of ""hash_in_mem"" / num_langs"
facebookresearch/cc_net,NLP,cc_net/mine.py,304,HACK,Design Debt,P3_Model_Development,# HACK: used for generating paper figures
facebookresearch/cc_net,NLP,cc_net/mine.py,356,HACK,Design Debt,P3_Model_Development,# HACK: used for generating paper figures
facebookresearch/cc_net,NLP,cc_net/mine.py,415,TODO,Requirement Debt,P3_Model_Development,# TODO: better default
facebookresearch/cc_net,NLP,cc_net/perplexity.py,155,TODO,Requirement Debt,P3_Model_Development,"# TODO: try copying models file, try READ or PARALLEL_READ"
facebookresearch/cc_net,NLP,cc_net/process_wet_file.py,198,TODO,Requirement Debt,P3_Model_Development,# TODO: start downloading the next segment in the background
facebookresearch/cc_net,NLP,cc_net/tokenizer.py,56,TODO,Requirement Debt,P3_Model_Development,# TODO find a tokenizer for those languages
facebookresearch/cc_net,NLP,cc_net/tools/expand_corpus.py,48,TODO,Requirement Debt,P3_Model_Development,# TODO use classic files directory.
EleutherAI/the-pile,NLP,the_pile/datasets.py,134,TODO,Requirement Debt,P1_Data_Collection,# todo: convert
EleutherAI/the-pile,NLP,the_pile/datasets.py,169,TODO,Requirement Debt,P1_Data_Collection,# todo: convert after gcloud download is implemented
EleutherAI/the-pile,NLP,the_pile/datasets.py,204,TODO,Requirement Debt,P1_Data_Collection,# todo: convert after gcloud download is implemented
EleutherAI/the-pile,NLP,the_pile/datasets.py,531,TODO,Requirement Debt,P1_Data_Collection,# todo: convert CZIC
EleutherAI/the-pile,NLP,the_pile/pile.py,195,TODO,Requirement Debt,P3_Model_Development,# TODO: host final pile
EleutherAI/the-pile,NLP,the_pile/utils.py,30,TODO,Requirement Debt,P3_Model_Development,# todo: implement torrent handling
bigscience-workshop/xmtf,NLP,create_xp3x.py,571,BUG,Defect Debt,P3_Model_Development,"# Safer to skip, as could be a bug"
allenai/unifiedqa,NLP,encode_datasets.py,712,HACK,Design Debt,P3_Model_Development,# hack: use the gold ans
allenai/unifiedqa,NLP,encode_datasets.py,931,HACK,Design Debt,P3_Model_Development,# hack: use the gold ans
allenai/unifiedqa,NLP,bart_example_solver/solver.py,27,BUG,Defect Debt,P3_Model_Development,# Temporary fix for bug where {}^<\` characters roundtrip into \u2047 (??) character
allenai/unifiedqa,NLP,evaluation/evaluate_multiple_choice_answers.py,27,BUG,Defect Debt,P3_Model_Development,# Temporary fix for bug where {}^<\` characters roundtrip into \u2047 (??) character
allenai/unifiedqa,NLP,evaluation/evaluate_multiple_choice_answers.py,94,TODO,Requirement Debt,P3_Model_Development,"# TODO: If multiple options has max score, look for best token alignment"
allenai/unifiedqa,NLP,evaluation/evaluate_v2.py,274,BUG,Defect Debt,P3_Model_Development,# Temporary fix for bug where {}^<\` characters roundtrip into \u2047 (??) character
allenai/unifiedqa,NLP,evaluation/evaluate_v2.py,389,TODO,Requirement Debt,P3_Model_Development,"# TODO: If multiple options has max score, look for best token alignment"
allenai/unifiedqa,NLP,evaluation/qaconv_eval.py,69,TEMP,Design Debt,P3_Model_Development,temp = str(w2n.word_to_num(ans))
allenai/unifiedqa,NLP,evaluation/qaconv_eval.py,70,TEMP,Design Debt,P3_Model_Development,added_ans.append(temp)
pallets/flask,Non-ML Control,tests/conftest.py,101,TEMP,Design Debt,P3_Model_Development,"""""""A temporary directory added to sys.path."""""""
pallets/flask,Non-ML Control,tests/test_appctx.py,250,NOQA,Test Debt,P3_Model_Development,"with pytest.raises(ExceptionGroup, match=""context teardown"") as exc_info:  # noqa: F821"
pallets/flask,Non-ML Control,tests/test_appctx.py,255,NOQA,Test Debt,P3_Model_Development,"assert isinstance(eg1, ExceptionGroup)  # noqa: F821"
pallets/flask,Non-ML Control,tests/test_appctx.py,258,NOQA,Test Debt,P3_Model_Development,"assert isinstance(eg2, ExceptionGroup)  # noqa: F821"
pallets/flask,Non-ML Control,tests/test_basic.py,487,NOQA,Test Debt,P3_Model_Development,"assert type(s[""b""]) is bytes  # noqa: E721"
pallets/flask,Non-ML Control,tests/test_basic.py,489,NOQA,Test Debt,P3_Model_Development,"assert type(s[""m""]) is Markup  # noqa: E721"
pallets/flask,Non-ML Control,tests/test_cli.py,524,NOQA,Test Debt,P3_Model_Development,import dotenv  # noqa: F401
pallets/flask,Non-ML Control,tests/test_json.py,224,NOQA,Test Debt,P3_Model_Development,"class X:  # noqa: B903, for Python2 compatibility"
pallets/flask,Non-ML Control,tests/test_json_tag.py,44,NOQA,Test Debt,P3_Model_Development,"class Foo:  # noqa: B903, for Python2 compatibility"
pallets/flask,Non-ML Control,tests/test_testing.py,122,XXX,Design Debt,P3_Model_Development,"bp = flask.Blueprint(""company"", __name__, subdomain=""xxx"")"
pallets/flask,Non-ML Control,tests/test_testing.py,130,XXX,Design Debt,P3_Model_Development,"ctx = app.test_request_context(""/"", subdomain=""xxx"")"
pallets/flask,Non-ML Control,tests/test_testing.py,131,XXX,Design Debt,P3_Model_Development,"assert ctx.request.url == ""http://xxx.example.com:1234/foo/"""
pallets/flask,Non-ML Control,tests/test_testing.py,136,XXX,Design Debt,P3_Model_Development,"rv = client.get(""/"", subdomain=""xxx"")"
pallets/flask,Non-ML Control,tests/test_testing.py,137,XXX,Design Debt,P3_Model_Development,"assert rv.data == b""http://xxx.example.com:1234/foo/"""
pallets/flask,Non-ML Control,tests/test_testing.py,226,NOQA,Test Debt,P3_Model_Development,flask.g.value  # noqa: B018
pallets/flask,Non-ML Control,tests/test_testing.py,300,XXX,Design Debt,P3_Model_Development,"url = flask.url_for(""view"", company_id=""xxx"")"
pallets/flask,Non-ML Control,tests/test_testing.py,306,XXX,Design Debt,P3_Model_Development,"assert b""xxx"" == response.data"
pallets/flask,Non-ML Control,tests/test_testing.py,317,XXX,Design Debt,P3_Model_Development,"url = flask.url_for(""view"", company_id=""xxx"")"
pallets/flask,Non-ML Control,tests/test_testing.py,323,XXX,Design Debt,P3_Model_Development,"assert b""xxx"" == response.data"
pallets/flask,Non-ML Control,src/flask/blueprints.py,11,NOQA,Test Debt,P3_Model_Development,from .sansio.blueprints import BlueprintSetupState as BlueprintSetupState  # noqa
pallets/flask,Non-ML Control,src/flask/cli.py,497,NOQA,Test Debt,P3_Model_Development,import dotenv  # noqa: F401
pallets/flask,Non-ML Control,src/flask/cli.py,810,NOQA,Test Debt,P3_Model_Development,import cryptography  # noqa: F401
pallets/flask,Non-ML Control,src/flask/config.py,71,TEMP,Design Debt,P3_Model_Development,lowercase values in the config file for temporary values that are not added
pallets/flask,Non-ML Control,src/flask/helpers.py,680,NOQA,Test Debt,P3_Model_Development,"raise BaseExceptionGroup(message, self.errors)  # noqa: F821"
pallets/flask,Non-ML Control,src/flask/testing.py,149,TEMP,Design Debt,P3_Model_Development,Internally this is implemented by going through a temporary test
pallets/flask,Non-ML Control,src/flask/typing.py,7,NOQA,Test Debt,P3_Model_Development,from _typeshed.wsgi import WSGIApplication  # noqa: F401
pallets/flask,Non-ML Control,src/flask/typing.py,8,NOQA,Test Debt,P3_Model_Development,from werkzeug.datastructures import Headers  # noqa: F401
pallets/flask,Non-ML Control,src/flask/typing.py,9,NOQA,Test Debt,P3_Model_Development,from werkzeug.sansio.response import Response  # noqa: F401
pallets/flask,Non-ML Control,examples/javascript/js_example/__init__.py,5,NOQA,Test Debt,P3_Model_Development,"from js_example import views  # noqa: E402, F401"
django/django,Non-ML Control,django/shortcuts.py,52,TEMP,Design Debt,P3_Model_Development,Issues a temporary redirect by default. Set permanent=True to issue a
django/django,Non-ML Control,docs/conf.py,19,WORKAROUND,Design Debt,P3_Model_Development,# Workaround for sphinx-build recursion limit overflow:
django/django,Non-ML Control,docs/conf.py,38,NOQA,Test Debt,P3_Model_Development,import github_links  # NOQA
django/django,Non-ML Control,docs/conf.py,289,NOQA,Test Debt,P3_Model_Development,"""""""  # NOQA"
django/django,Non-ML Control,docs/lint.py,155,NOQA,Test Debt,P3_Model_Development,import sphinxlint  # noqa: E402
django/django,Non-ML Control,docs/lint.py,159,NOQA,Test Debt,P3_Model_Development,from sphinxlint.cli import main  # noqa: E402
django/django,Non-ML Control,scripts/manage_translations.py,131,XXX,Design Debt,P3_Model_Development,"local_lang = lang  # XXX: LANG_OVERRIDES.get(lang, lang)"
django/django,Non-ML Control,scripts/manage_translations.py,245,TODO,Requirement Debt,P3_Model_Development,# TODO: merge first with the latest en catalog
django/django,Non-ML Control,tests/runtests.py,333,NOQA,Test Debt,P3_Model_Development,import selenium  # NOQA
django/django,Non-ML Control,tests/runtests.py,528,TEMP,Design Debt,P3_Model_Development,# Remove the temporary TMPDIR.
django/django,Non-ML Control,django/conf/global_settings.py,313,TEMP,Design Debt,P3_Model_Development,"""django.core.files.uploadhandler.TemporaryFileUploadHandler"","
django/django,Non-ML Control,django/conf/global_settings.py,333,TEMP,Design Debt,P3_Model_Development,# of `None` will make Django use the operating system's default temporary
django/django,Non-ML Control,django/db/utils.py,8,NOQA,Test Debt,P3_Model_Development,from django.utils.connection import ConnectionDoesNotExist  # NOQA: F401
django/django,Non-ML Control,django/db/utils.py,132,XXX,Design Debt,P3_Model_Development,"""built-in backends, use 'django.db.backends.XXX', where XXX """
django/django,Non-ML Control,django/dispatch/__init__.py,10,NOQA,Test Debt,P3_Model_Development,"from django.dispatch.dispatcher import Signal, receiver  # NOQA"
django/django,Non-ML Control,django/forms/__init__.py,5,NOQA,Test Debt,P3_Model_Development,from django.core.exceptions import ValidationError  # NOQA
django/django,Non-ML Control,django/forms/__init__.py,6,NOQA,Test Debt,P3_Model_Development,from django.forms.boundfield import *  # NOQA
django/django,Non-ML Control,django/forms/__init__.py,7,NOQA,Test Debt,P3_Model_Development,from django.forms.fields import *  # NOQA
django/django,Non-ML Control,django/forms/__init__.py,8,NOQA,Test Debt,P3_Model_Development,from django.forms.forms import *  # NOQA
django/django,Non-ML Control,django/forms/__init__.py,9,NOQA,Test Debt,P3_Model_Development,from django.forms.formsets import *  # NOQA
django/django,Non-ML Control,django/forms/__init__.py,10,NOQA,Test Debt,P3_Model_Development,from django.forms.models import *  # NOQA
django/django,Non-ML Control,django/forms/__init__.py,11,NOQA,Test Debt,P3_Model_Development,from django.forms.widgets import *  # NOQA
django/django,Non-ML Control,django/forms/fields.py,735,TEMP,Design Debt,P3_Model_Development,"if hasattr(data, ""temporary_file_path""):"
django/django,Non-ML Control,django/forms/fields.py,736,TEMP,Design Debt,P3_Model_Development,file = data.temporary_file_path()
